candidate_num,county,election_id,election_date,election_year,election_type,election_label,office_name,office_id,candidate,name_id,affiliation,affiliation_id,vote,ahcb_county,id,fips
1,Orange,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,Peter Van Gaasbeck,VP0015,Federalist,A01,104,ORANGE,nys_orange,36071
2,Orange,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,John Hathorn,HJ0485,Republican,A03,762,ORANGE,nys_orange,36071
3,Orange,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,John Carpenter,CJ0462,Republican,A03,72,ORANGE,nys_orange,36071
4,Orange,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,Cornelius C. Schoonmaker,SC0076,Republican,A03,32,ORANGE,nys_orange,36071
5,Orange,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,William Thompson,TW0052,Republican,A03,39,ORANGE,nys_orange,36071
6,Orange,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,Jesse Woodhull,WJ0407,Republican,A03,19,ORANGE,nys_orange,36071
1,Ulster,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,Peter Van Gaasbeck,VP0015,Federalist,A01,1360,ULSTER,nys_ulster,36111
2,Ulster,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,John Hathorn,HJ0485,Republican,A03,686,ULSTER,nys_ulster,36111
3,Ulster,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,John Carpenter,CJ0462,Republican,A03,NA,ULSTER,nys_ulster,36111
4,Ulster,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,Cornelius C. Schoonmaker,SC0076,Republican,A03,21,ULSTER,nys_ulster,36111
5,Ulster,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,William Thompson,TW0052,Republican,A03,1,ULSTER,nys_ulster,36111
6,Ulster,ny.uscongress4.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,Jesse Woodhull,WJ0407,Republican,A03,NA,ULSTER,nys_ulster,36111
1,Dutchess,ny.uscongress5.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,Theodorus Bailey,BT0171,Republican,A03,984,DUTCHESS,nys_dutchess,36027
2,Dutchess,ny.uscongress5.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,James Kent,KJ0097,Federalist,A01,852,DUTCHESS,nys_dutchess,36027
1,Columbia,ny.uscongress6.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 6",U.S. House of Representatives,ON125,Ezekiel Gilbert,GE0066,Federalist,A01,977,COLUMBIA,nys_columbia,36021
2,Columbia,ny.uscongress6.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 6",U.S. House of Representatives,ON125,Peter R. Livingston,LP0036,Federalist,A01,948,COLUMBIA,nys_columbia,36021
3,Columbia,ny.uscongress6.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 6",U.S. House of Representatives,ON125,Peter Van Ness,VP0037,Republican,A03,856,COLUMBIA,nys_columbia,36021
1,Albany,ny.uscongress7.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 7",U.S. House of Representatives,ON125,Henry Glen,GH0039,Federalist,A01,927,ALBANY,nys_albany,36001
2,Albany,ny.uscongress7.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 7",U.S. House of Representatives,ON125,Jeremiah Van Rensselaer,VJ0189,Republican,A03,526,ALBANY,nys_albany,36001
1,Clinton,ny.uscongress8.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 8",U.S. House of Representatives,ON125,John E. Van Alen,VJ0202,Federalist,A01,32,CLINTON,nys_clinton,36019
2,Clinton,ny.uscongress8.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 8",U.S. House of Representatives,ON125,Henry K. Van Rensselaer,VH0031,Republican,A03,214,CLINTON,nys_clinton,36019
3,Clinton,ny.uscongress8.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 8",U.S. House of Representatives,ON125,Thomas Sickles,ST0160,Republican,A03,NA,CLINTON,nys_clinton,36019
1,Rensselaer,ny.uscongress8.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 8",U.S. House of Representatives,ON125,John E. Van Alen,VJ0202,Federalist,A01,1133,RENSSELAER,nys_rensselaer,36083
2,Rensselaer,ny.uscongress8.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 8",U.S. House of Representatives,ON125,Henry K. Van Rensselaer,VH0031,Republican,A03,656,RENSSELAER,nys_rensselaer,36083
3,Rensselaer,ny.uscongress8.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 8",U.S. House of Representatives,ON125,Thomas Sickles,ST0160,Republican,A03,12,RENSSELAER,nys_rensselaer,36083
1,Saratoga,ny.uscongress9.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 9",U.S. House of Representatives,ON125,James Gordon,GJ0267,Federalist,A01,639,SARATOGA,nys_saratoga,36091
2,Saratoga,ny.uscongress9.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 9",U.S. House of Representatives,ON125,John Williams,WJ0409,Republican,A03,41,SARATOGA,nys_saratoga,36091
3,Saratoga,ny.uscongress9.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 9",U.S. House of Representatives,ON125,John M. Thompson,TJ0297,Republican,A03,355,SARATOGA,nys_saratoga,36091
1,Washington,ny.uscongress9.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 9",U.S. House of Representatives,ON125,James Gordon,GJ0267,Federalist,A01,639,WASHINGTON,nys_washington,36115
2,Washington,ny.uscongress9.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 9",U.S. House of Representatives,ON125,John Williams,WJ0409,Republican,A03,1106,WASHINGTON,nys_washington,36115
3,Washington,ny.uscongress9.1793,1793,1793,General,"New York 1793 U.S. House of Representatives, District 9",U.S. House of Representatives,ON125,John M. Thompson,TJ0297,Republican,A03,NA,WASHINGTON,nys_washington,36115
1,New York,ny.uscongress1.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,Edward Livingston,LE0044,Republican,A03,1843,NEW YORK,nys_newyork,36061
2,New York,ny.uscongress1.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 1",U.S. House of Representatives,ON125,John Watts,WJ0410,Federalist,A01,1638,NEW YORK,nys_newyork,36061
1,Herkimer,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,William Cooper,CW0154,Federalist,A01,746,HERKIMER,nys_herkimer,36043
2,Herkimer,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,John Winn,WJ0414,Republican,A03,144,HERKIMER,nys_herkimer,36043
3,Herkimer,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,James Cochran,CJ0481,Federalist,A01,106,HERKIMER,nys_herkimer,36043
4,Herkimer,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Jonathan Fitch,FJ0179,Republican,A03,NA,HERKIMER,nys_herkimer,36043
1,Montgomery,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,William Cooper,CW0154,Federalist,A01,304,MONTGOMERY,nys_montgomery,36057
2,Montgomery,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,John Winn,WJ0414,Republican,A03,961,MONTGOMERY,nys_montgomery,36057
3,Montgomery,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,James Cochran,CJ0481,Federalist,A01,392,MONTGOMERY,nys_montgomery,36057
4,Montgomery,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Jonathan Fitch,FJ0179,Republican,A03,NA,MONTGOMERY,nys_montgomery,36057
1,Onondaga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,William Cooper,CW0154,Federalist,A01,47,ONONDAGA,nys_onondaga,36067
2,Onondaga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,John Winn,WJ0414,Republican,A03,6,ONONDAGA,nys_onondaga,36067
3,Onondaga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,James Cochran,CJ0481,Federalist,A01,NA,ONONDAGA,nys_onondaga,36067
4,Onondaga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Jonathan Fitch,FJ0179,Republican,A03,NA,ONONDAGA,nys_onondaga,36067
1,Ontario,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,William Cooper,CW0154,Federalist,A01,15,ONTARIO,nys_ontario,36069
2,Ontario,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,John Winn,WJ0414,Republican,A03,2,ONTARIO,nys_ontario,36069
3,Ontario,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,James Cochran,CJ0481,Federalist,A01,37,ONTARIO,nys_ontario,36069
4,Ontario,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Jonathan Fitch,FJ0179,Republican,A03,NA,ONTARIO,nys_ontario,36069
1,Otsego,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,William Cooper,CW0154,Federalist,A01,1271,OTSEGO,nys_otsego,36077
2,Otsego,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,John Winn,WJ0414,Republican,A03,216,OTSEGO,nys_otsego,36077
3,Otsego,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,James Cochran,CJ0481,Federalist,A01,NA,OTSEGO,nys_otsego,36077
4,Otsego,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Jonathan Fitch,FJ0179,Republican,A03,NA,OTSEGO,nys_otsego,36077
1,Tioga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,William Cooper,CW0154,Federalist,A01,79,TIOGA,nys_tioga,36107
2,Tioga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,John Winn,WJ0414,Republican,A03,88,TIOGA,nys_tioga,36107
3,Tioga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,James Cochran,CJ0481,Federalist,A01,NA,TIOGA,nys_tioga,36107
4,Tioga,ny.uscongress10.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 10",U.S. House of Representatives,ON125,Jonathan Fitch,FJ0179,Republican,A03,40,TIOGA,nys_tioga,36107
1,Kings,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Jonathan Havens,HJ0499,Republican,A03,7,KINGS,nys_kings,36047
2,Kings,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Whitehead Cornwell,CW0149,Republican,A03,139,KINGS,nys_kings,36047
3,Kings,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Samuel Jones,JS0049,Federalist,A01,96,KINGS,nys_kings,36047
4,Kings,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,John Smith,SJ0658,Republican,A03,42,KINGS,nys_kings,36047
1,Queens,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Jonathan Havens,HJ0499,Republican,A03,51,QUEENS,nys_queens,36081
2,Queens,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Whitehead Cornwell,CW0149,Republican,A03,376,QUEENS,nys_queens,36081
3,Queens,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Samuel Jones,JS0049,Federalist,A01,277,QUEENS,nys_queens,36081
4,Queens,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,John Smith,SJ0658,Republican,A03,74,QUEENS,nys_queens,36081
1,Suffolk,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Jonathan Havens,HJ0499,Republican,A03,757,SUFFOLK,nys_suffolk,36103
2,Suffolk,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Whitehead Cornwell,CW0149,Republican,A03,39,SUFFOLK,nys_suffolk,36103
3,Suffolk,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,Samuel Jones,JS0049,Federalist,A01,121,SUFFOLK,nys_suffolk,36103
4,Suffolk,ny.uscongress2.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 2",U.S. House of Representatives,ON125,John Smith,SJ0658,Republican,A03,135,SUFFOLK,nys_suffolk,36103
1,Richmond,ny.uscongress3.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 3",U.S. House of Representatives,ON125,Philip Van Cortlandt,VP0041,Republican,A03,31,RICHMOND,nys_richmond,36085
2,Richmond,ny.uscongress3.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 3",U.S. House of Representatives,ON125,Richard Morris,MR0063,Federalist,A01,253,RICHMOND,nys_richmond,36085
1,Westchester,ny.uscongress3.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 3",U.S. House of Representatives,ON125,Philip Van Cortlandt,VP0041,Republican,A03,960,WESTCHESTER,nys_westchester,36119
2,Westchester,ny.uscongress3.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 3",U.S. House of Representatives,ON125,Richard Morris,MR0063,Federalist,A01,719,WESTCHESTER,nys_westchester,36119
1,Dutchess,ny.uscongress4.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,Theodorus Bailey,BT0171,Republican,A03,1449,DUTCHESS,nys_dutchess,36027
2,Dutchess,ny.uscongress4.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 4",U.S. House of Representatives,ON125,David Brooks,BD0076,Federalist,A01,1090,DUTCHESS,nys_dutchess,36027
1,Orange,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,John Hathorn,HJ0485,Republican,A03,862,ORANGE,nys_orange,36071
2,Orange,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,Conrad E. Elmendorf,EC0014,Federalist,A01,40,ORANGE,nys_orange,36071
3,Orange,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,William Thompson,TW0052,Federalist,A01,37,ORANGE,nys_orange,36071
4,Orange,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,Peter Gansevoort,GP0027,Republican,A03,NA,ORANGE,nys_orange,36071
1,Ulster,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,John Hathorn,HJ0485,Republican,A03,657,ULSTER,nys_ulster,36111
2,Ulster,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,Conrad E. Elmendorf,EC0014,Federalist,A01,543,ULSTER,nys_ulster,36111
3,Ulster,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,William Thompson,TW0052,Federalist,A01,4,ULSTER,nys_ulster,36111
4,Ulster,ny.uscongress5.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 5",U.S. House of Representatives,ON125,Peter Gansevoort,GP0027,Republican,A03,2,ULSTER,nys_ulster,36111
1,Columbia,ny.uscongress6.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 6",U.S. House of Representatives,ON125,Ezekiel Gilbert,GE0066,Federalist,A01,1168,COLUMBIA,nys_columbia,36021
2,Columbia,ny.uscongress6.1794,1794,1794,General,"New York 1794 U.S. House of Representatives, District 6",U.S. House of Representatives,ON125,John Bay,BJ0665,Republican,A03,441,COLUMBIA,nys_columbia,36021
